treatment_id,management_id,created_at,updated_at,id
340,5375,2015-08-11 18:03:21.473567,2015-08-11 18:03:21.473567,10060
341,5376,2015-08-11 18:03:21.473567,2015-08-11 18:03:21.473567,10061
2276,5440,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10125
2277,5441,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10126
816,5461,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10146
820,5462,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10147
817,5463,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10148
821,5464,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10149
309,5467,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10152
308,5468,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10153
2324,5469,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10154
2364,5582,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10267
338,5785,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10470
339,5786,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10471
340,5787,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10472
341,5788,2015-08-11 18:03:31.16654,2015-08-11 18:03:31.16654,10473
2270,5802,2015-08-13 18:36:36.698496,2015-08-13 18:36:36.698496,10487
2271,5803,2015-08-13 18:36:36.71001,2015-08-13 18:36:36.71001,10488
2279,5804,2015-08-13 18:36:36.711929,2015-08-13 18:36:36.711929,10489
2272,5805,2015-08-13 18:36:36.713184,2015-08-13 18:36:36.713184,10490
2273,5806,2015-08-13 18:36:36.714514,2015-08-13 18:36:36.714514,10491
2295,5807,2015-08-13 18:36:36.715873,2015-08-13 18:36:36.715873,10492
2297,5817,2015-08-13 18:36:36.725706,2015-08-13 18:36:36.725706,10502
2296,5819,2015-08-13 18:36:36.727591,2015-08-13 18:36:36.727591,10504
2294,5877,2015-08-13 18:36:36.782408,2015-08-13 18:36:36.782408,10562
2274,5924,2015-08-13 18:36:36.827044,2015-08-13 18:36:36.827044,10609
2274,5929,2015-08-13 18:36:36.831881,2015-08-13 18:36:36.831881,10614
1044,5949,2015-08-13 18:36:36.850789,2015-08-13 18:36:36.850789,10634
1043,5950,2015-08-13 18:36:36.851906,2015-08-13 18:36:36.851906,10635
2319,5951,2015-08-13 18:36:36.852853,2015-08-13 18:36:36.852853,10636
2319,5954,2015-08-13 18:36:36.855835,2015-08-13 18:36:36.855835,10639
2319,5957,2015-08-13 18:36:36.858644,2015-08-13 18:36:36.858644,10642
2319,5960,2015-08-13 18:36:36.861451,2015-08-13 18:36:36.861451,10645
2319,5963,2015-08-13 18:36:36.864322,2015-08-13 18:36:36.864322,10648
2319,5966,2015-08-13 18:36:36.867148,2015-08-13 18:36:36.867148,10651
2319,5969,2015-08-13 18:36:36.869966,2015-08-13 18:36:36.869966,10654
2319,5972,2015-08-13 18:36:36.872826,2015-08-13 18:36:36.872826,10657
2319,5975,2015-08-13 18:36:36.875645,2015-08-13 18:36:36.875645,10660
2319,5978,2015-08-13 18:36:36.878458,2015-08-13 18:36:36.878458,10663
2319,5981,2015-08-13 18:36:36.881314,2015-08-13 18:36:36.881314,10666
2319,5984,2015-08-13 18:36:36.884134,2015-08-13 18:36:36.884134,10669
2318,5987,2015-08-13 18:36:36.88697,2015-08-13 18:36:36.88697,10672
2318,5989,2015-08-13 18:36:36.888848,2015-08-13 18:36:36.888848,10674
2318,5991,2015-08-13 18:36:36.890768,2015-08-13 18:36:36.890768,10676
2318,5993,2015-08-13 18:36:36.892646,2015-08-13 18:36:36.892646,10678
2318,5995,2015-08-13 18:36:36.894523,2015-08-13 18:36:36.894523,10680
2318,5997,2015-08-13 18:36:36.896401,2015-08-13 18:36:36.896401,10682
2318,5999,2015-08-13 18:36:36.898271,2015-08-13 18:36:36.898271,10684
2318,6001,2015-08-13 18:36:36.900207,2015-08-13 18:36:36.900207,10686
2318,6003,2015-08-13 18:36:36.902083,2015-08-13 18:36:36.902083,10688
2318,6005,2015-08-13 18:36:36.903954,2015-08-13 18:36:36.903954,10690
2318,6007,2015-08-13 18:36:36.905833,2015-08-13 18:36:36.905833,10692
2318,6009,2015-08-13 18:36:36.907721,2015-08-13 18:36:36.907721,10694
2319,6011,2015-08-13 18:36:36.909677,2015-08-13 18:36:36.909677,10696
2319,6014,2015-08-13 18:36:36.912486,2015-08-13 18:36:36.912486,10699
2319,6017,2015-08-13 18:36:36.915297,2015-08-13 18:36:36.915297,10702
2319,6020,2015-08-13 18:36:36.918161,2015-08-13 18:36:36.918161,10705
2319,6023,2015-08-13 18:36:36.920974,2015-08-13 18:36:36.920974,10708
2319,6026,2015-08-13 18:36:36.923792,2015-08-13 18:36:36.923792,10711
2293,6029,2015-08-13 18:36:36.926648,2015-08-13 18:36:36.926648,10714
2293,6030,2015-08-13 18:36:36.9277,2015-08-13 18:36:36.9277,10715
2293,6031,2015-08-13 18:36:36.928656,2015-08-13 18:36:36.928656,10716
2326,6032,2015-08-13 18:36:36.929595,2015-08-13 18:36:36.929595,10717
2326,6033,2015-08-13 18:36:36.930615,2015-08-13 18:36:36.930615,10718
2327,6034,2015-08-13 18:36:36.931569,2015-08-13 18:36:36.931569,10719
1041,6035,2015-08-13 18:36:36.932497,2015-08-13 18:36:36.932497,10720
1042,6036,2015-08-13 18:36:36.933522,2015-08-13 18:36:36.933522,10721
1038,6037,2015-08-13 18:36:36.934467,2015-08-13 18:36:36.934467,10722
1033,6038,2015-08-13 18:36:36.935409,2015-08-13 18:36:36.935409,10723
2322,6039,2015-08-13 18:36:36.936359,2015-08-13 18:36:36.936359,10724
1039,6040,2015-08-13 18:36:36.937299,2015-08-13 18:36:36.937299,10725
1040,6041,2015-08-13 18:36:36.938237,2015-08-13 18:36:36.938237,10726
147,6042,2015-08-13 18:36:36.939175,2015-08-13 18:36:36.939175,10727
146,6043,2015-08-13 18:36:36.940337,2015-08-13 18:36:36.940337,10728
145,6044,2015-08-13 18:36:36.941293,2015-08-13 18:36:36.941293,10729
144,6045,2015-08-13 18:36:36.942225,2015-08-13 18:36:36.942225,10730
143,6046,2015-08-13 18:36:36.943165,2015-08-13 18:36:36.943165,10731
142,6047,2015-08-13 18:36:36.944106,2015-08-13 18:36:36.944106,10732
2276,6048,2015-08-13 18:36:36.945049,2015-08-13 18:36:36.945049,10733
2277,6049,2015-08-13 18:36:36.945986,2015-08-13 18:36:36.945986,10734
2328,6050,2015-08-13 18:36:36.946957,2015-08-13 18:36:36.946957,10735
2329,6051,2015-08-13 18:36:36.947978,2015-08-13 18:36:36.947978,10736
2330,6052,2015-08-13 18:36:36.948919,2015-08-13 18:36:36.948919,10737
2278,6053,2015-08-13 18:36:36.949856,2015-08-13 18:36:36.949856,10738
2298,6054,2015-08-13 18:36:36.950792,2015-08-13 18:36:36.950792,10739
2299,6063,2015-08-13 18:36:36.959533,2015-08-13 18:36:36.959533,10748
2300,6065,2015-08-13 18:36:36.961417,2015-08-13 18:36:36.961417,10750
2301,6071,2015-08-13 18:36:36.967139,2015-08-13 18:36:36.967139,10756
2302,6072,2015-08-13 18:36:36.968078,2015-08-13 18:36:36.968078,10757
814,6073,2015-08-13 18:36:36.969018,2015-08-13 18:36:36.969018,10758
815,6075,2015-08-13 18:36:36.971035,2015-08-13 18:36:36.971035,10760
810,6077,2015-08-13 18:36:36.972965,2015-08-13 18:36:36.972965,10762
811,6078,2015-08-13 18:36:36.973907,2015-08-13 18:36:36.973907,10763
812,6079,2015-08-13 18:36:36.974857,2015-08-13 18:36:36.974857,10764
813,6080,2015-08-13 18:36:36.975791,2015-08-13 18:36:36.975791,10765
811,6081,2015-08-13 18:36:36.976781,2015-08-13 18:36:36.976781,10766
816,6082,2015-08-13 18:36:36.977614,2015-08-13 18:36:36.977614,10767
820,6083,2015-08-13 18:36:36.978515,2015-08-13 18:36:36.978515,10768
817,6084,2015-08-13 18:36:36.979441,2015-08-13 18:36:36.979441,10769
821,6085,2015-08-13 18:36:36.980273,2015-08-13 18:36:36.980273,10770
814,6086,2015-08-13 18:36:36.981096,2015-08-13 18:36:36.981096,10771
815,6088,2015-08-13 18:36:36.9828,2015-08-13 18:36:36.9828,10773
309,6090,2015-08-13 18:36:36.984649,2015-08-13 18:36:36.984649,10775
308,6091,2015-08-13 18:36:36.985582,2015-08-13 18:36:36.985582,10776
2324,6092,2015-08-13 18:36:36.986491,2015-08-13 18:36:36.986491,10777
2324,6093,2015-08-13 18:36:36.987326,2015-08-13 18:36:36.987326,10778
2324,6094,2015-08-13 18:36:36.988156,2015-08-13 18:36:36.988156,10779
2324,6095,2015-08-13 18:36:36.988982,2015-08-13 18:36:36.988982,10780
2324,6096,2015-08-13 18:36:36.989812,2015-08-13 18:36:36.989812,10781
2323,6097,2015-08-13 18:36:36.990641,2015-08-13 18:36:36.990641,10782
2323,6099,2015-08-13 18:36:36.992344,2015-08-13 18:36:36.992344,10784
2323,6101,2015-08-13 18:36:36.994096,2015-08-13 18:36:36.994096,10786
2323,6103,2015-08-13 18:36:36.995755,2015-08-13 18:36:36.995755,10788
2323,6105,2015-08-13 18:36:36.997498,2015-08-13 18:36:36.997498,10790
2323,6115,2015-08-13 18:36:37.006037,2015-08-13 18:36:37.006037,10800
2332,6117,2015-08-13 18:36:37.007748,2015-08-13 18:36:37.007748,10802
2333,6118,2015-08-13 18:36:37.008629,2015-08-13 18:36:37.008629,10803
2334,6119,2015-08-13 18:36:37.00957,2015-08-13 18:36:37.00957,10804
2335,6120,2015-08-13 18:36:37.010482,2015-08-13 18:36:37.010482,10805
2336,6121,2015-08-13 18:36:37.011316,2015-08-13 18:36:37.011316,10806
2331,6122,2015-08-13 18:36:37.012145,2015-08-13 18:36:37.012145,10807
2316,6123,2015-08-13 18:36:37.013058,2015-08-13 18:36:37.013058,10808
2317,6126,2015-08-13 18:36:37.015719,2015-08-13 18:36:37.015719,10811
2303,6148,2015-08-13 18:36:37.034617,2015-08-13 18:36:37.034617,10833
2304,6149,2015-08-13 18:36:37.035535,2015-08-13 18:36:37.035535,10834
2305,6150,2015-08-13 18:36:37.03645,2015-08-13 18:36:37.03645,10835
2306,6151,2015-08-13 18:36:37.037279,2015-08-13 18:36:37.037279,10836
2307,6152,2015-08-13 18:36:37.03811,2015-08-13 18:36:37.03811,10837
2309,6153,2015-08-13 18:36:37.038983,2015-08-13 18:36:37.038983,10838
2310,6154,2015-08-13 18:36:37.039818,2015-08-13 18:36:37.039818,10839
2311,6155,2015-08-13 18:36:37.040647,2015-08-13 18:36:37.040647,10840
2312,6156,2015-08-13 18:36:37.041467,2015-08-13 18:36:37.041467,10841
2313,6157,2015-08-13 18:36:37.042296,2015-08-13 18:36:37.042296,10842
2314,6158,2015-08-13 18:36:37.043174,2015-08-13 18:36:37.043174,10843
2315,6159,2015-08-13 18:36:37.044006,2015-08-13 18:36:37.044006,10844
2320,6160,2015-08-13 18:36:37.044838,2015-08-13 18:36:37.044838,10845
1179,6260,2015-08-13 18:36:37.130505,2015-08-13 18:36:37.130505,10945
1180,6261,2015-08-13 18:36:37.131615,2015-08-13 18:36:37.131615,10946
2555,6262,2015-08-13 18:36:37.13254,2015-08-13 18:36:37.13254,10947
2556,6263,2015-08-13 18:36:37.133532,2015-08-13 18:36:37.133532,10948
2557,6264,2015-08-13 18:36:37.134461,2015-08-13 18:36:37.134461,10949
2558,6265,2015-08-13 18:36:37.135298,2015-08-13 18:36:37.135298,10950
2559,6266,2015-08-13 18:36:37.136126,2015-08-13 18:36:37.136126,10951
2560,6267,2015-08-13 18:36:37.136983,2015-08-13 18:36:37.136983,10952
2561,6268,2015-08-13 18:36:37.137818,2015-08-13 18:36:37.137818,10953
2562,6269,2015-08-13 18:36:37.138691,2015-08-13 18:36:37.138691,10954
2563,6270,2015-08-13 18:36:37.139613,2015-08-13 18:36:37.139613,10955
2564,6271,2015-08-13 18:36:37.140443,2015-08-13 18:36:37.140443,10956
2565,6272,2015-08-13 18:36:37.141275,2015-08-13 18:36:37.141275,10957
2566,6273,2015-08-13 18:36:37.142278,2015-08-13 18:36:37.142278,10958
2567,6274,2015-08-13 18:36:37.143117,2015-08-13 18:36:37.143117,10959
2568,6275,2015-08-13 18:36:37.143953,2015-08-13 18:36:37.143953,10960
1361,6276,2015-08-13 18:36:37.144788,2015-08-13 18:36:37.144788,10961
1362,6278,2015-08-13 18:36:37.146706,2015-08-13 18:36:37.146706,10963
1363,6280,2015-08-13 18:36:37.148364,2015-08-13 18:36:37.148364,10965
1357,6282,2015-08-13 18:36:37.150036,2015-08-13 18:36:37.150036,10967
1358,6283,2015-08-13 18:36:37.150959,2015-08-13 18:36:37.150959,10968
1359,6284,2015-08-13 18:36:37.15179,2015-08-13 18:36:37.15179,10969
1360,6285,2015-08-13 18:36:37.152669,2015-08-13 18:36:37.152669,10970
188,6286,2015-08-13 18:36:37.153601,2015-08-13 18:36:37.153601,10971
188,6292,2015-08-13 18:36:37.159001,2015-08-13 18:36:37.159001,10977
188,6298,2015-08-13 18:36:37.164127,2015-08-13 18:36:37.164127,10983
189,6304,2015-08-13 18:36:37.169331,2015-08-13 18:36:37.169331,10989
189,6310,2015-08-13 18:36:37.174782,2015-08-13 18:36:37.174782,10995
189,6316,2015-08-13 18:36:37.180183,2015-08-13 18:36:37.180183,11001
190,6322,2015-08-13 18:36:37.185309,2015-08-13 18:36:37.185309,11007
190,6328,2015-08-13 18:36:37.190779,2015-08-13 18:36:37.190779,11013
190,6334,2015-08-13 18:36:37.195859,2015-08-13 18:36:37.195859,11019
191,6340,2015-08-13 18:36:37.20119,2015-08-13 18:36:37.20119,11025
192,6342,2015-08-13 18:36:37.202861,2015-08-13 18:36:37.202861,11027
193,6344,2015-08-13 18:36:37.204511,2015-08-13 18:36:37.204511,11029
194,6346,2015-08-13 18:36:37.206431,2015-08-13 18:36:37.206431,11031
194,6352,2015-08-13 18:36:37.211488,2015-08-13 18:36:37.211488,11037
194,6358,2015-08-13 18:36:37.216625,2015-08-13 18:36:37.216625,11043
196,6364,2015-08-13 18:36:37.221721,2015-08-13 18:36:37.221721,11049
274,6366,2015-08-13 18:36:37.223477,2015-08-13 18:36:37.223477,11051
275,6368,2015-08-13 18:36:37.225215,2015-08-13 18:36:37.225215,11053
2050,6370,2015-08-13 18:36:37.226877,2015-08-13 18:36:37.226877,11055
2051,6371,2015-08-13 18:36:37.227864,2015-08-13 18:36:37.227864,11056
2569,6372,2015-08-13 18:36:37.228786,2015-08-13 18:36:37.228786,11057
2570,6373,2015-08-13 18:36:37.229688,2015-08-13 18:36:37.229688,11058
2571,6374,2015-08-13 18:36:37.230616,2015-08-13 18:36:37.230616,11059
1290,6375,2015-08-13 18:36:37.231444,2015-08-13 18:36:37.231444,11060
1291,6376,2015-08-13 18:36:37.232449,2015-08-13 18:36:37.232449,11061
1292,6377,2015-08-13 18:36:37.233418,2015-08-13 18:36:37.233418,11062
1285,6378,2015-08-13 18:36:37.234341,2015-08-13 18:36:37.234341,11063
1286,6379,2015-08-13 18:36:37.235177,2015-08-13 18:36:37.235177,11064
1294,6380,2015-08-13 18:36:37.236003,2015-08-13 18:36:37.236003,11065
2572,6381,2015-08-13 18:36:37.236831,2015-08-13 18:36:37.236831,11066
2573,6382,2015-08-13 18:36:37.23767,2015-08-13 18:36:37.23767,11067
2283,6383,2015-08-13 18:36:37.238493,2015-08-13 18:36:37.238493,11068
2284,6384,2015-08-13 18:36:37.239519,2015-08-13 18:36:37.239519,11069
2281,6385,2015-08-13 18:36:37.240448,2015-08-13 18:36:37.240448,11070
2282,6386,2015-08-13 18:36:37.241365,2015-08-13 18:36:37.241365,11071
2291,6387,2015-08-13 18:36:37.242196,2015-08-13 18:36:37.242196,11072
2292,6388,2015-08-13 18:36:37.243082,2015-08-13 18:36:37.243082,11073
2351,6389,2015-08-13 18:36:37.244,2015-08-13 18:36:37.244,11074
2352,6390,2015-08-13 18:36:37.244842,2015-08-13 18:36:37.244842,11075
2353,6391,2015-08-13 18:36:37.245763,2015-08-13 18:36:37.245763,11076
2354,6392,2015-08-13 18:36:37.246596,2015-08-13 18:36:37.246596,11077
2355,6393,2015-08-13 18:36:37.24747,2015-08-13 18:36:37.24747,11078
2356,6394,2015-08-13 18:36:37.248312,2015-08-13 18:36:37.248312,11079
2357,6395,2015-08-13 18:36:37.249144,2015-08-13 18:36:37.249144,11080
2358,6396,2015-08-13 18:36:37.249979,2015-08-13 18:36:37.249979,11081
2359,6397,2015-08-13 18:36:37.250861,2015-08-13 18:36:37.250861,11082
2360,6398,2015-08-13 18:36:37.251784,2015-08-13 18:36:37.251784,11083
2362,6399,2015-08-13 18:36:37.252622,2015-08-13 18:36:37.252622,11084
2361,6403,2015-08-13 18:36:37.255937,2015-08-13 18:36:37.255937,11088
2366,6404,2015-08-13 18:36:37.256767,2015-08-13 18:36:37.256767,11089
2363,6405,2015-08-13 18:36:37.257695,2015-08-13 18:36:37.257695,11090
2364,6406,2015-08-13 18:36:37.258662,2015-08-13 18:36:37.258662,11091
2367,6407,2015-08-13 18:36:37.259585,2015-08-13 18:36:37.259585,11092
2368,6408,2015-08-13 18:36:37.26049,2015-08-13 18:36:37.26049,11093
2370,6415,2015-08-13 18:36:37.26648,2015-08-13 18:36:37.26648,11100
2369,6416,2015-08-13 18:36:37.267343,2015-08-13 18:36:37.267343,11101
2417,6417,2015-08-13 18:36:37.268173,2015-08-13 18:36:37.268173,11102
2418,6421,2015-08-13 18:36:37.271648,2015-08-13 18:36:37.271648,11106
2419,6422,2015-08-13 18:36:37.272565,2015-08-13 18:36:37.272565,11107
2372,6423,2015-08-13 18:36:37.273378,2015-08-13 18:36:37.273378,11108
2371,6424,2015-08-13 18:36:37.274205,2015-08-13 18:36:37.274205,11109
743,6425,2015-08-13 18:36:37.275043,2015-08-13 18:36:37.275043,11110
2406,6434,2015-08-13 18:36:37.282989,2015-08-13 18:36:37.282989,11119
2407,6435,2015-08-13 18:36:37.283818,2015-08-13 18:36:37.283818,11120
2408,6436,2015-08-13 18:36:37.284645,2015-08-13 18:36:37.284645,11121
753,6437,2015-08-13 18:36:37.285472,2015-08-13 18:36:37.285472,11122
752,6438,2015-08-13 18:36:37.286361,2015-08-13 18:36:37.286361,11123
752,6439,2015-08-13 18:36:37.287282,2015-08-13 18:36:37.287282,11124
751,6440,2015-08-13 18:36:37.288113,2015-08-13 18:36:37.288113,11125
2409,6441,2015-08-13 18:36:37.291579,2015-08-13 18:36:37.291579,11126
2411,6442,2015-08-13 18:36:37.292512,2015-08-13 18:36:37.292512,11127
2412,6443,2015-08-13 18:36:37.293437,2015-08-13 18:36:37.293437,11128
2413,6444,2015-08-13 18:36:37.294261,2015-08-13 18:36:37.294261,11129
2410,6445,2015-08-13 18:36:37.295095,2015-08-13 18:36:37.295095,11130
2415,6446,2015-08-13 18:36:37.29601,2015-08-13 18:36:37.29601,11131
2416,6447,2015-08-13 18:36:37.296919,2015-08-13 18:36:37.296919,11132
2414,6448,2015-08-13 18:36:37.297754,2015-08-13 18:36:37.297754,11133
2425,6449,2015-08-13 18:36:37.298592,2015-08-13 18:36:37.298592,11134
2426,6450,2015-08-13 18:36:37.299505,2015-08-13 18:36:37.299505,11135
2427,6451,2015-08-13 18:36:37.300344,2015-08-13 18:36:37.300344,11136
2428,6452,2015-08-13 18:36:37.30116,2015-08-13 18:36:37.30116,11137
2429,6453,2015-08-13 18:36:37.301989,2015-08-13 18:36:37.301989,11138
2420,6454,2015-08-13 18:36:37.302867,2015-08-13 18:36:37.302867,11139
2421,6455,2015-08-13 18:36:37.303693,2015-08-13 18:36:37.303693,11140
2422,6456,2015-08-13 18:36:37.304611,2015-08-13 18:36:37.304611,11141
2423,6457,2015-08-13 18:36:37.305457,2015-08-13 18:36:37.305457,11142
2424,6458,2015-08-13 18:36:37.306283,2015-08-13 18:36:37.306283,11143
2431,6459,2015-08-13 18:36:37.307114,2015-08-13 18:36:37.307114,11144
2430,6460,2015-08-13 18:36:37.307957,2015-08-13 18:36:37.307957,11145
2432,6461,2015-08-13 18:36:37.308786,2015-08-13 18:36:37.308786,11146
2404,6462,2015-08-13 18:36:37.309617,2015-08-13 18:36:37.309617,11147
2405,6463,2015-08-13 18:36:37.310489,2015-08-13 18:36:37.310489,11148
2436,6464,2015-08-13 18:36:37.311315,2015-08-13 18:36:37.311315,11149
2437,6469,2015-08-13 18:36:37.315465,2015-08-13 18:36:37.315465,11154
2440,6474,2015-08-13 18:36:37.319659,2015-08-13 18:36:37.319659,11159
2441,6479,2015-08-13 18:36:37.323802,2015-08-13 18:36:37.323802,11164
2442,6504,2015-08-13 18:36:37.345254,2015-08-13 18:36:37.345254,11189
2438,6543,2015-08-13 18:36:37.378125,2015-08-13 18:36:37.378125,11228
2439,6545,2015-08-13 18:36:37.37996,2015-08-13 18:36:37.37996,11230
2440,6576,2015-08-13 18:36:37.406331,2015-08-13 18:36:37.406331,11261
2403,6581,2015-08-13 18:36:37.410643,2015-08-13 18:36:37.410643,11266
2402,6582,2015-08-13 18:36:37.41149,2015-08-13 18:36:37.41149,11267
2401,6583,2015-08-13 18:36:37.412409,2015-08-13 18:36:37.412409,11268
996,6584,2015-08-13 18:36:37.413326,2015-08-13 18:36:37.413326,11269
1003,6585,2015-08-13 18:36:37.414315,2015-08-13 18:36:37.414315,11270
1000,6586,2015-08-13 18:36:37.415204,2015-08-13 18:36:37.415204,11271
1001,6587,2015-08-13 18:36:37.416132,2015-08-13 18:36:37.416132,11272
1002,6588,2015-08-13 18:36:37.41696,2015-08-13 18:36:37.41696,11273
997,6589,2015-08-13 18:36:37.417789,2015-08-13 18:36:37.417789,11274
1004,6590,2015-08-13 18:36:37.418617,2015-08-13 18:36:37.418617,11275
1005,6591,2015-08-13 18:36:37.419447,2015-08-13 18:36:37.419447,11276
1006,6592,2015-08-13 18:36:37.420286,2015-08-13 18:36:37.420286,11277
998,6593,2015-08-13 18:36:37.42111,2015-08-13 18:36:37.42111,11278
1007,6594,2015-08-13 18:36:37.421942,2015-08-13 18:36:37.421942,11279
1008,6595,2015-08-13 18:36:37.422831,2015-08-13 18:36:37.422831,11280
1009,6596,2015-08-13 18:36:37.42365,2015-08-13 18:36:37.42365,11281
1010,6597,2015-08-13 18:36:37.424469,2015-08-13 18:36:37.424469,11282
1011,6598,2015-08-13 18:36:37.425301,2015-08-13 18:36:37.425301,11283
1012,6599,2015-08-13 18:36:37.426126,2015-08-13 18:36:37.426126,11284
1013,6600,2015-08-13 18:36:37.426956,2015-08-13 18:36:37.426956,11285
1014,6601,2015-08-13 18:36:37.427787,2015-08-13 18:36:37.427787,11286
1015,6602,2015-08-13 18:36:37.428611,2015-08-13 18:36:37.428611,11287
1016,6603,2015-08-13 18:36:37.429436,2015-08-13 18:36:37.429436,11288
1017,6604,2015-08-13 18:36:37.430269,2015-08-13 18:36:37.430269,11289
1018,6605,2015-08-13 18:36:37.431235,2015-08-13 18:36:37.431235,11290
2377,6606,2015-08-13 18:36:37.432156,2015-08-13 18:36:37.432156,11291
2383,6607,2015-08-13 18:36:37.432985,2015-08-13 18:36:37.432985,11292
2380,6608,2015-08-13 18:36:37.433813,2015-08-13 18:36:37.433813,11293
2381,6609,2015-08-13 18:36:37.43464,2015-08-13 18:36:37.43464,11294
2382,6610,2015-08-13 18:36:37.435461,2015-08-13 18:36:37.435461,11295
2378,6611,2015-08-13 18:36:37.436291,2015-08-13 18:36:37.436291,11296
2400,6612,2015-08-13 18:36:37.437117,2015-08-13 18:36:37.437117,11297
2384,6613,2015-08-13 18:36:37.437942,2015-08-13 18:36:37.437942,11298
2385,6614,2015-08-13 18:36:37.438821,2015-08-13 18:36:37.438821,11299
2386,6615,2015-08-13 18:36:37.439746,2015-08-13 18:36:37.439746,11300
2379,6616,2015-08-13 18:36:37.440582,2015-08-13 18:36:37.440582,11301
2387,6617,2015-08-13 18:36:37.44149,2015-08-13 18:36:37.44149,11302
2388,6618,2015-08-13 18:36:37.442324,2015-08-13 18:36:37.442324,11303
2389,6619,2015-08-13 18:36:37.443148,2015-08-13 18:36:37.443148,11304
2390,6620,2015-08-13 18:36:37.44398,2015-08-13 18:36:37.44398,11305
2391,6621,2015-08-13 18:36:37.444813,2015-08-13 18:36:37.444813,11306
2392,6622,2015-08-13 18:36:37.445643,2015-08-13 18:36:37.445643,11307
2393,6623,2015-08-13 18:36:37.446466,2015-08-13 18:36:37.446466,11308
2394,6624,2015-08-13 18:36:37.44735,2015-08-13 18:36:37.44735,11309
2395,6625,2015-08-13 18:36:37.448278,2015-08-13 18:36:37.448278,11310
2396,6626,2015-08-13 18:36:37.4491,2015-08-13 18:36:37.4491,11311
2397,6627,2015-08-13 18:36:37.449932,2015-08-13 18:36:37.449932,11312
2398,6628,2015-08-13 18:36:37.450763,2015-08-13 18:36:37.450763,11313
2376,6629,2015-08-13 18:36:37.451597,2015-08-13 18:36:37.451597,11314
2373,6630,2015-08-13 18:36:37.452526,2015-08-13 18:36:37.452526,11315
2374,6631,2015-08-13 18:36:37.453363,2015-08-13 18:36:37.453363,11316
2375,6632,2015-08-13 18:36:37.45419,2015-08-13 18:36:37.45419,11317
14,6633,2015-08-13 18:36:37.455111,2015-08-13 18:36:37.455111,11318
15,6637,2015-08-13 18:36:37.45866,2015-08-13 18:36:37.45866,11322
1148,6641,2015-08-13 18:36:37.461966,2015-08-13 18:36:37.461966,11326
21,6645,2015-08-13 18:36:37.465673,2015-08-13 18:36:37.465673,11330
23,6648,2015-08-13 18:36:37.468341,2015-08-13 18:36:37.468341,11333
24,6651,2015-08-13 18:36:37.470972,2015-08-13 18:36:37.470972,11336
22,6654,2015-08-13 18:36:37.473452,2015-08-13 18:36:37.473452,11339
2525,6681,2015-08-13 18:36:37.496202,2015-08-13 18:36:37.496202,11366
44,6690,2015-08-13 18:36:37.50383,2015-08-13 18:36:37.50383,11375
2554,6691,2015-08-13 18:36:37.504661,2015-08-13 18:36:37.504661,11376
154,6692,2015-08-13 18:36:37.508732,2015-08-13 18:36:37.508732,11377
155,6694,2015-08-13 18:36:37.51054,2015-08-13 18:36:37.51054,11379
156,6696,2015-08-13 18:36:37.512377,2015-08-13 18:36:37.512377,11381
153,6698,2015-08-13 18:36:37.51412,2015-08-13 18:36:37.51412,11383
157,6700,2015-08-13 18:36:37.515783,2015-08-13 18:36:37.515783,11385
158,6701,2015-08-13 18:36:37.516607,2015-08-13 18:36:37.516607,11386
159,6702,2015-08-13 18:36:37.517528,2015-08-13 18:36:37.517528,11387
160,6703,2015-08-13 18:36:37.5184,2015-08-13 18:36:37.5184,11388
161,6704,2015-08-13 18:36:37.519227,2015-08-13 18:36:37.519227,11389
2524,6705,2015-08-13 18:36:37.520058,2015-08-13 18:36:37.520058,11390
151,6706,2015-08-13 18:36:37.520883,2015-08-13 18:36:37.520883,11391
1137,6707,2015-08-13 18:36:37.521713,2015-08-13 18:36:37.521713,11392
1138,6708,2015-08-13 18:36:37.522545,2015-08-13 18:36:37.522545,11393
195,6787,2015-08-13 18:36:37.589183,2015-08-13 18:36:37.589183,11472
2526,6790,2015-08-13 18:36:37.591717,2015-08-13 18:36:37.591717,11475
2527,6791,2015-08-13 18:36:37.592543,2015-08-13 18:36:37.592543,11476
2528,6792,2015-08-13 18:36:37.593376,2015-08-13 18:36:37.593376,11477
2529,6793,2015-08-13 18:36:37.594202,2015-08-13 18:36:37.594202,11478
2530,6794,2015-08-13 18:36:37.595033,2015-08-13 18:36:37.595033,11479
276,6799,2015-08-13 18:36:37.599306,2015-08-13 18:36:37.599306,11484
277,6800,2015-08-13 18:36:37.600133,2015-08-13 18:36:37.600133,11485
